Date,Close,Open,High,Low,Vol,Change_%
"Jan 05, 2004",93.05,92.00,93.09,92.00,5276500,1.64
"Jan 02, 2004",91.55,92.86,93.05,91.20,5331200,-1.22
"Dec 31, 2003",92.68,92.66,92.85,92.16,4726900,0.05
"Dec 30, 2003",92.63,93.27,93.50,92.36,4003400,-0.95
"Dec 29, 2003",93.52,93.10,93.73,93.03,4034200,0.67
"Dec 26, 2003",92.90,92.37,93.00,92.30,1408500,0.68
"Dec 24, 2003",92.27,92.80,92.80,92.18,1760500,-0.56
"Dec 23, 2003",92.79,93.07,93.44,92.34,3677200,-0.64
"Dec 22, 2003",93.39,92.83,93.50,92.78,4332300,0.27
"Dec 19, 2003",93.14,93.23,93.25,92.67,7090700,0.44
"Dec 18, 2003",92.73,93.00,93.38,92.50,6873600,-0.72
"Dec 17, 2003",93.40,93.85,93.87,92.85,6056500,-0.62
"Dec 16, 2003",93.98,92.11,94.12,91.88,7455800,2.03
"Dec 15, 2003",92.11,93.43,93.97,92.08,5964500,-0.65
"Dec 12, 2003",92.71,92.70,93.16,92.24,5080000,0.34
"Dec 11, 2003",92.40,91.96,92.97,91.92,6412100,0.73
"Dec 10, 2003",91.73,90.69,92.74,90.66,7140400,1.21
"Dec 09, 2003",90.63,91.15,92.16,90.61,6971500,-0.62
"Dec 08, 2003",91.20,90.52,91.47,90.52,5342000,0.62
"Dec 05, 2003",90.64,91.30,91.30,90.50,5878400,-0.85
"Dec 04, 2003",91.42,90.05,91.44,90.03,5360700,1.24
"Dec 03, 2003",90.30,91.15,91.44,90.30,6170600,-0.50
"Dec 02, 2003",90.75,90.57,91.48,90.52,5092900,-0.29
"Dec 01, 2003",91.01,90.90,91.36,90.48,5234900,0.52
"Nov 28, 2003",90.54,89.90,90.68,89.62,2195500,0.70
"Nov 26, 2003",89.91,89.79,90.09,89.11,4146800,0.54
"Nov 25, 2003",89.43,89.66,89.85,89.27,4306100,-0.26
"Nov 24, 2003",89.66,89.03,89.74,88.95,4722400,1.16
"Nov 21, 2003",88.63,88.40,88.85,88.23,5935500,0.27
"Nov 20, 2003",88.39,89.30,89.79,88.38,5112300,-1.13
"Nov 19, 2003",89.40,88.32,89.83,88.32,4156900,0.51
"Nov 18, 2003",88.95,89.92,90.18,88.90,5284500,-0.95
"Nov 17, 2003",89.80,89.90,90.05,89.03,4748900,-0.50
"Nov 14, 2003",90.25,91.02,91.42,89.81,4510500,-0.92
"Nov 13, 2003",91.09,90.40,91.48,90.16,5278400,0.44
"Nov 12, 2003",90.69,89.45,91.16,89.31,5906200,1.49
"Nov 11, 2003",89.36,90.00,90.03,88.89,4841200,-0.66
"Nov 10, 2003",89.95,89.55,90.47,89.55,8349700,1.91
"Nov 07, 2003",88.26,89.40,89.60,88.26,5570900,-1.21
"Nov 06, 2003",89.34,88.33,89.59,87.72,5668900,0.96
"Nov 05, 2003",88.49,88.52,88.88,88.00,6296500,-0.73
"Nov 04, 2003",89.14,89.68,89.80,88.86,5146601,-0.60
"Nov 03, 2003",89.68,89.90,90.84,89.48,5825641,0.22
"Oct 31, 2003",89.48,90.71,90.71,89.20,4849100,0.40
"Oct 30, 2003",89.12,90.00,90.17,89.06,6535800,-0.25
"Oct 29, 2003",89.34,89.60,89.94,89.15,5183100,-0.62
"Oct 28, 2003",89.90,89.05,89.90,88.52,6959700,1.56
"Oct 27, 2003",88.52,88.80,89.10,88.05,5099200,0.11
"Oct 24, 2003",88.42,88.15,88.64,87.72,5471800,0.31
"Oct 23, 2003",88.15,87.60,88.40,87.53,6048800,-0.35
"Oct 22, 2003",88.46,88.25,89.01,87.90,5600100,-0.53
"Oct 21, 2003",88.93,89.25,89.34,88.70,5287100,-0.08
"Oct 20, 2003",89.00,89.35,89.40,88.86,6977300,-0.26
"Oct 17, 2003",89.23,89.28,89.68,88.81,9506900,-0.06
"Oct 16, 2003",89.28,89.27,89.70,88.66,16994000,-3.73
"Oct 15, 2003",92.74,93.90,94.54,92.74,11671700,0.02
"Oct 14, 2003",92.72,92.65,92.95,92.32,4703500,-0.52
"Oct 13, 2003",93.20,93.10,93.54,92.58,4639200,0.57
"Oct 10, 2003",92.67,92.40,93.18,92.36,4500500,0.24
"Oct 09, 2003",92.45,93.30,93.60,92.20,7593000,-0.23
"Oct 08, 2003",92.66,92.00,92.87,91.95,6418900,1.05
"Oct 07, 2003",91.70,90.50,91.70,90.40,5369800,0.57
"Oct 06, 2003",91.18,90.74,91.76,90.51,3845600,0.60
"Oct 03, 2003",90.64,91.00,91.95,90.57,7479400,0.62
"Oct 02, 2003",90.08,89.55,90.45,89.22,7430000,-0.30
"Oct 01, 2003",90.35,88.75,90.60,88.70,7927000,2.29
"Sep 30, 2003",88.33,89.20,89.25,87.90,7060300,-1.25
"Sep 29, 2003",89.45,89.25,90.18,89.07,5723300,0.45
"Sep 26, 2003",89.05,89.41,90.14,89.00,5096600,-0.40
"Sep 25, 2003",89.41,89.40,90.97,89.20,6586300,0.01
"Sep 24, 2003",89.40,91.08,91.82,89.33,7576100,-2.12
"Sep 23, 2003",91.34,91.50,92.09,90.56,7936900,-0.05
"Sep 22, 2003",91.39,92.00,92.24,90.90,7302900,-2.03
"Sep 19, 2003",93.28,92.45,93.47,91.80,9416900,1.39
"Sep 18, 2003",92.00,90.63,92.43,90.46,8338800,1.51
"Sep 17, 2003",90.63,90.40,91.94,90.20,9087100,0.38
"Sep 16, 2003",90.29,88.49,90.41,88.49,7897300,2.03
"Sep 15, 2003",88.49,89.70,89.96,88.39,7305400,-0.24
"Sep 12, 2003",88.70,87.60,89.01,87.20,7209200,0.89
"Sep 11, 2003",87.92,86.75,88.42,86.40,9761300,0.09
"Sep 10, 2003",87.84,88.99,89.00,87.61,7322600,-1.77
"Sep 09, 2003",89.42,89.20,89.97,88.93,8188400,0.36
"Sep 08, 2003",89.10,88.45,89.66,88.35,9218400,2.47
"Sep 05, 2003",86.95,87.00,88.26,86.75,7896800,-1.09
"Sep 04, 2003",87.91,86.33,88.29,85.69,9891400,1.83
"Sep 03, 2003",86.33,86.24,87.30,86.00,10835700,0.66
"Sep 02, 2003",85.76,82.40,85.96,82.30,12426500,4.57
"Aug 29, 2003",82.01,81.95,82.11,81.56,4223600,0.13
"Aug 28, 2003",81.90,82.00,82.34,81.27,5516300,-0.12
"Aug 27, 2003",82.00,82.00,82.53,81.90,3789200,-0.61
"Aug 26, 2003",82.50,81.65,82.54,81.27,5569700,0.66
"Aug 25, 2003",81.96,82.85,83.03,81.75,5151500,-1.22
"Aug 22, 2003",82.97,83.50,84.72,82.96,7434900,0.14
"Aug 21, 2003",82.85,83.39,83.85,82.85,5185200,-0.24
"Aug 20, 2003",83.05,82.00,83.31,82.00,4829900,-0.17
"Aug 19, 2003",83.19,83.10,83.81,82.56,6319300,-0.40
"Aug 18, 2003",83.52,82.05,83.68,81.90,6847900,2.12
"Aug 15, 2003",81.79,81.80,81.98,81.20,3623600,0.28
"Aug 14, 2003",81.56,81.00,81.75,80.69,4563400,0.44
"Aug 13, 2003",81.20,81.65,82.19,80.58,5138400,-0.38
"Aug 12, 2003",81.51,81.45,81.54,80.65,4634200,0.60
"Aug 11, 2003",81.02,80.87,81.50,80.28,4262200,0.17
"Aug 08, 2003",80.88,81.05,81.27,80.35,4615600,0.24
"Aug 07, 2003",80.69,79.69,80.82,79.38,5299500,1.18
"Aug 06, 2003",79.75,79.70,80.68,78.73,7472900,-0.13
"Aug 05, 2003",79.85,81.13,81.33,79.80,7025700,-1.58
"Aug 04, 2003",81.13,80.75,81.36,80.06,5889700,-0.17
"Aug 01, 2003",81.27,81.15,81.27,80.05,6476300,0.02
"Jul 31, 2003",81.25,81.80,82.54,81.10,8051400,0.36
"Jul 30, 2003",80.96,82.45,82.45,80.58,6654600,-1.03
"Jul 29, 2003",81.80,82.55,82.88,81.60,7282700,-0.90
"Jul 28, 2003",82.54,83.67,83.70,82.04,6423500,-1.21
"Jul 25, 2003",83.55,81.60,83.74,81.57,6207600,2.50
"Jul 24, 2003",81.51,82.95,82.99,81.51,5858600,-0.96
"Jul 23, 2003",82.30,82.00,82.77,81.73,5326800,0.55
"Jul 22, 2003",81.85,82.50,83.26,81.52,8744300,-0.79
"Jul 21, 2003",82.50,83.20,83.43,82.21,7036200,-1.46
"Jul 18, 2003",83.72,83.85,84.02,83.21,8567500,0.47
"Jul 17, 2003",83.33,83.50,83.94,82.50,13367400,-3.93
"Jul 16, 2003",86.74,87.00,87.03,85.85,8852600,0.35
"Jul 15, 2003",86.44,86.15,87.00,85.82,7912600,1.19
"Jul 14, 2003",85.42,86.00,86.58,85.42,6455400,0.62
"Jul 11, 2003",84.89,84.10,85.28,83.70,4534700,1.02
"Jul 10, 2003",84.03,85.00,85.22,83.47,7509300,-1.68
"Jul 09, 2003",85.47,86.10,86.35,84.85,6726700,-0.90
"Jul 08, 2003",86.25,86.09,86.75,85.19,5873900,0.19
"Jul 07, 2003",86.09,84.80,86.45,84.73,7508700,2.55
"Jul 03, 2003",83.95,84.25,84.69,83.48,3009500,-0.93
"Jul 02, 2003",84.74,83.95,84.89,83.75,6061400,1.38
"Jul 01, 2003",83.59,81.40,83.66,81.40,5785800,1.32
"Jun 30, 2003",82.50,83.90,84.20,82.50,10100200,-1.10
"Jun 27, 2003",83.42,84.15,84.65,83.22,4532900,-1.10
"Jun 26, 2003",84.35,83.70,84.38,82.82,6374400,2.25
"Jun 25, 2003",82.49,83.55,84.16,82.09,5548000,-1.36
"Jun 24, 2003",83.63,82.95,84.18,82.85,5063200,0.54
"Jun 23, 2003",83.18,84.79,84.79,82.97,6311600,-2.05
"Jun 20, 2003",84.92,85.00,85.24,84.69,12868800,0.44
"Jun 19, 2003",84.55,84.95,85.29,84.50,7277100,-0.18
"Jun 18, 2003",84.70,84.15,84.99,83.22,5942500,0.47
"Jun 17, 2003",84.30,84.95,84.95,83.80,5873700,-0.24
"Jun 16, 2003",84.50,83.10,84.55,82.55,6492500,2.11
"Jun 13, 2003",82.75,84.15,84.29,82.51,5727500,-1.43
"Jun 12, 2003",83.95,84.80,84.98,83.55,7073000,-0.02
"Jun 11, 2003",83.97,82.75,84.15,82.28,9817100,2.77
"Jun 10, 2003",81.71,82.35,82.92,81.21,8896300,-0.35
"Jun 09, 2003",82.00,80.00,82.00,79.81,9759500,2.44
"Jun 06, 2003",80.05,82.25,83.23,79.84,15165200,-2.26
"Jun 05, 2003",81.90,84.00,84.25,81.75,15274700,-2.79
"Jun 04, 2003",84.25,84.00,84.96,83.83,10734700,0.51
"Jun 03, 2003",83.82,84.32,85.24,83.24,21118400,-4.02
"Jun 02, 2003",87.33,89.00,89.08,87.25,7767100,-0.81
"May 30, 2003",88.04,87.45,88.68,87.45,6212500,0.78
"May 29, 2003",87.36,87.57,88.59,87.20,6898900,-0.24
"May 28, 2003",87.57,87.60,88.70,87.40,6542300,-0.14
"May 27, 2003",87.69,84.51,87.90,84.51,7163500,2.85
"May 23, 2003",85.26,85.75,85.95,85.10,5188500,-0.95
"May 22, 2003",86.08,86.25,86.80,85.80,6277400,-0.12
"May 21, 2003",86.18,85.77,86.18,85.08,6742400,0.48
"May 20, 2003",85.77,86.58,87.24,84.89,7332600,-0.79
"May 19, 2003",86.45,88.05,88.47,86.41,7299400,-2.85
"May 16, 2003",88.99,89.67,89.89,88.95,6832600,-1.01
"May 15, 2003",89.90,89.50,89.96,89.00,7104000,1.35
"May 14, 2003",88.70,90.00,90.40,88.30,7752500,-1.42
"May 13, 2003",89.98,88.78,90.10,88.56,8669200,1.10
"May 12, 2003",89.00,87.55,89.26,87.10,8446100,1.66
"May 09, 2003",87.55,86.90,87.70,86.40,6223000,1.74
"May 08, 2003",86.05,86.37,86.78,85.75,7188200,-0.73
"May 07, 2003",86.68,86.95,87.81,86.50,6755600,-0.95
"May 06, 2003",87.51,86.30,88.34,86.00,7459600,1.14
"May 05, 2003",86.52,87.20,88.00,86.52,7634400,-1.20
"May 02, 2003",87.57,84.45,87.57,84.45,8382100,1.96
"May 01, 2003",85.89,85.30,86.23,84.47,7487200,1.17
"Apr 30, 2003",84.90,85.66,85.67,84.68,8445000,-0.89
"Apr 29, 2003",85.66,85.34,86.49,84.97,8732800,0.63
"Apr 28, 2003",85.12,84.05,85.50,83.62,6365100,1.48
"Apr 25, 2003",83.88,85.21,85.28,83.86,6791200,-1.55
"Apr 24, 2003",85.20,84.65,85.70,84.63,5943600,-0.64
"Apr 23, 2003",85.75,85.24,85.97,84.97,7085800,0.14
"Apr 22, 2003",85.63,83.36,86.06,82.60,9543500,2.72
"Apr 21, 2003",83.36,84.40,84.51,83.10,6705100,-1.07
"Apr 17, 2003",84.26,81.89,84.40,81.89,8803400,1.67
"Apr 16, 2003",82.88,83.38,84.40,82.74,10791700,0.11
"Apr 15, 2003",82.79,80.07,82.85,79.71,13624100,3.40
"Apr 14, 2003",80.07,78.50,80.07,78.16,9056400,1.68
"Apr 11, 2003",78.75,80.10,81.30,78.45,7574600,-0.33
"Apr 10, 2003",79.01,79.10,79.25,78.13,6882600,0.38
"Apr 09, 2003",78.71,79.70,80.74,78.63,8550400,-1.70
"Apr 08, 2003",80.07,80.62,80.70,78.47,8057800,-0.50
"Apr 07, 2003",80.47,82.60,82.90,80.25,8885000,-0.40
"Apr 04, 2003",80.79,82.35,82.55,80.04,8986000,-1.37
"Apr 03, 2003",81.91,82.32,83.48,81.72,9629200,0.55
"Apr 02, 2003",81.46,79.90,81.97,79.90,9701300,3.47
"Apr 01, 2003",78.73,78.50,79.56,78.12,7866900,0.38
"Mar 31, 2003",78.43,79.26,79.61,78.31,10306700,-2.99
"Mar 28, 2003",80.85,81.05,81.99,80.50,6649300,-0.74
"Mar 27, 2003",81.45,80.75,82.33,80.51,7265800,-0.12
"Mar 26, 2003",81.55,83.00,83.25,81.18,10531600,-2.28
"Mar 25, 2003",83.45,82.00,84.00,81.74,8777100,1.46
"Mar 24, 2003",82.25,82.50,83.35,82.24,9352800,-3.12
"Mar 21, 2003",84.90,82.77,84.90,82.77,12597800,3.28
"Mar 20, 2003",82.20,81.71,82.49,80.64,9048600,0.24
"Mar 19, 2003",82.00,82.09,82.50,81.08,10474200,-0.57
"Mar 18, 2003",82.47,82.46,83.50,81.49,10795700,0.01
"Mar 17, 2003",82.46,78.00,82.67,77.84,15198100,4.38
"Mar 14, 2003",79.00,78.45,79.48,78.11,10117700,0.70
"Mar 13, 2003",78.45,76.00,78.68,75.31,10452800,4.35
"Mar 12, 2003",75.18,75.25,75.63,73.17,12773900,-0.23
"Mar 11, 2003",75.35,75.82,76.33,75.20,8121200,-0.46
"Mar 10, 2003",75.70,77.45,77.45,75.50,6642600,-2.82
"Mar 07, 2003",77.90,75.71,77.99,75.71,8129200,1.08
"Mar 06, 2003",77.07,77.00,77.78,76.70,5877000,-0.85
"Mar 05, 2003",77.73,76.70,77.73,76.25,6659100,1.34
"Mar 04, 2003",76.70,77.60,77.75,76.53,5672200,-0.81
"Mar 03, 2003",77.33,78.90,79.00,77.12,6618300,-0.80
"Feb 28, 2003",77.95,77.00,78.47,77.00,6556100,0.87
"Feb 27, 2003",77.28,77.90,78.59,76.75,9927900,-0.16
"Feb 26, 2003",77.40,78.45,79.05,77.30,8587200,-2.11
"Feb 25, 2003",79.07,77.90,79.37,76.90,7676200,0.65
"Feb 24, 2003",78.56,79.70,79.99,78.56,6878600,-1.74
"Feb 21, 2003",79.95,79.49,80.00,78.16,7463800,1.15
"Feb 20, 2003",79.04,79.57,80.05,78.71,6295600,-0.59
"Feb 19, 2003",79.51,79.08,79.70,78.83,5441300,0.23
"Feb 18, 2003",79.33,78.02,79.50,77.91,7793300,2.43
"Feb 14, 2003",77.45,76.40,77.45,75.35,8300100,2.10
"Feb 13, 2003",75.86,76.10,76.35,74.31,11218900,-0.84
"Feb 12, 2003",76.50,77.50,78.09,76.50,5617900,-1.15
"Feb 11, 2003",77.39,78.30,78.97,77.31,8599200,-0.67
"Feb 10, 2003",77.91,77.10,78.02,76.45,7949400,1.05
"Feb 07, 2003",77.10,77.97,78.15,76.61,8297300,-0.53
"Feb 06, 2003",77.51,77.11,78.20,76.51,7755200,0.32
"Feb 05, 2003",77.26,77.85,78.90,76.87,7427800,0.22
"Feb 04, 2003",77.09,78.18,78.18,76.25,7216200,-1.39
"Feb 03, 2003",78.18,78.20,78.87,77.75,6683500,-0.03
"Jan 31, 2003",78.20,77.70,78.34,77.02,9744100,-0.13
"Jan 30, 2003",78.30,81.30,81.30,78.30,7350400,-2.51
"Jan 29, 2003",80.32,79.50,80.70,78.57,7757900,0.26
"Jan 28, 2003",80.11,78.50,80.47,78.36,8018600,2.16
"Jan 27, 2003",78.42,77.99,79.50,77.61,9308100,-0.72
"Jan 24, 2003",78.99,80.60,80.73,78.82,7748000,-2.54
"Jan 23, 2003",81.05,80.15,81.36,79.80,8372100,1.69
"Jan 22, 2003",79.70,80.00,80.77,79.39,9433500,-1.04
"Jan 21, 2003",80.54,81.30,81.85,80.50,8928400,-0.93
"Jan 17, 2003",81.30,83.74,83.74,81.18,17333000,-5.52
"Jan 16, 2003",86.05,87.40,87.71,85.38,10115000,-1.76
"Jan 15, 2003",87.59,88.58,88.65,86.95,8148900,-1.12
"Jan 14, 2003",88.58,87.51,88.59,87.22,7569600,1.22
"Jan 13, 2003",87.51,88.31,88.95,87.35,10500000,-0.19
"Jan 10, 2003",87.68,85.85,88.04,85.70,9961400,0.78
"Jan 09, 2003",87.00,84.75,87.02,84.75,10712100,3.34
"Jan 08, 2003",84.19,85.55,85.69,84.07,9509800,-2.10
"Jan 07, 2003",86.00,83.95,86.18,83.75,11907700,2.88
"Jan 06, 2003",83.59,81.90,84.80,81.81,7924800,2.38
"Jan 03, 2003",81.65,80.70,81.65,80.21,5963400,1.34
"Jan 02, 2003",80.57,78.80,80.57,78.19,7864600,3.96
"Dec 31, 2002",77.50,77.10,78.46,77.10,7871400,1.64
"Dec 30, 2002",76.25,77.00,77.43,75.60,8066600,-1.43
"Dec 27, 2002",77.36,78.50,79.18,76.61,6334800,-1.45
"Dec 26, 2002",78.50,79.81,80.70,78.26,5784300,-1.58
"Dec 24, 2002",79.76,80.20,81.00,79.76,2420200,-0.62
"Dec 23, 2002",80.26,79.75,81.51,79.44,5922700,0.59
"Dec 20, 2002",79.79,79.40,80.00,78.88,8055600,1.44
"Dec 19, 2002",78.66,78.60,80.34,78.35,7319900,-0.59
"Dec 18, 2002",79.13,79.25,79.69,78.24,6516000,-1.47
"Dec 17, 2002",80.31,80.60,81.77,80.03,6167600,-1.61
"Dec 16, 2002",81.62,79.60,81.79,79.05,8483500,2.03
"Dec 13, 2002",80.00,79.25,80.00,78.27,7773800,-0.21
"Dec 12, 2002",80.17,81.25,81.69,79.70,7208800,-1.56
"Dec 11, 2002",81.44,80.80,82.48,80.00,6664400,0.79
"Dec 10, 2002",80.80,78.60,81.00,78.60,6869800,1.52
"Dec 09, 2002",79.59,81.00,81.33,79.50,8842600,-3.32
"Dec 06, 2002",82.32,81.50,82.76,81.07,7594800,-0.89
"Dec 05, 2002",83.06,84.90,84.99,82.60,6962600,-0.75
"Dec 04, 2002",83.69,83.41,84.87,82.82,10059700,-1.78
"Dec 03, 2002",85.21,86.72,87.03,85.15,7028700,-2.39
"Dec 02, 2002",87.30,88.60,89.46,86.30,9694500,0.44
"Nov 29, 2002",86.92,87.71,88.05,86.76,2980700,-0.89
"Nov 27, 2002",87.70,85.90,88.12,85.85,8209900,3.10
"Nov 26, 2002",85.06,86.15,86.15,84.39,8560800,-1.32
"Nov 25, 2002",86.20,84.63,86.25,83.52,8651900,2.10
"Nov 22, 2002",84.43,83.95,85.17,83.80,9053300,-0.55
"Nov 21, 2002",84.90,82.05,84.92,82.05,12737700,4.03
"Nov 20, 2002",81.61,77.95,81.71,77.90,9073400,4.13
"Nov 19, 2002",78.37,78.24,79.45,77.84,6918800,-1.02
"Nov 18, 2002",79.18,80.80,80.99,79.08,7321500,-1.04
"Nov 15, 2002",80.01,80.38,80.40,79.01,11368100,-0.88
"Nov 14, 2002",80.72,80.38,80.99,79.40,9665100,1.73
"Nov 13, 2002",79.35,79.50,80.33,77.98,11979000,0.25
"Nov 12, 2002",79.15,77.50,79.90,77.30,9028200,2.41
"Nov 11, 2002",77.29,77.59,78.36,76.70,7386600,-0.39
"Nov 08, 2002",77.59,78.50,79.30,77.20,8119700,-1.72
"Nov 07, 2002",78.95,80.00,80.00,78.32,11038200,-3.18
"Nov 06, 2002",81.54,80.80,81.88,80.05,10481100,-0.17
"Nov 05, 2002",81.68,81.75,82.01,80.47,10467700,-0.99
"Nov 04, 2002",82.50,82.00,83.81,81.70,12006000,2.61
"Nov 01, 2002",80.40,78.90,80.50,78.32,9395900,1.85
"Oct 31, 2002",78.94,78.67,79.79,78.50,9844300,0.34
"Oct 30, 2002",78.67,77.00,79.40,76.02,12866400,2.51
"Oct 29, 2002",76.74,76.56,77.05,74.20,11648800,0.24
"Oct 28, 2002",76.56,75.15,77.50,74.56,12544900,2.68
"Oct 25, 2002",74.56,72.50,74.62,72.16,7552600,3.41
"Oct 24, 2002",72.10,75.50,75.55,71.75,10616700,-3.35
"Oct 23, 2002",74.60,74.40,74.97,72.46,12469300,0.15
"Oct 22, 2002",74.49,74.50,75.68,73.62,10411800,-1.40
"Oct 21, 2002",75.55,73.65,75.90,72.94,10916300,1.75
"Oct 18, 2002",74.25,71.73,74.25,70.26,12533300,2.84
"Oct 17, 2002",72.20,72.80,73.00,71.23,21345800,11.25
"Oct 16, 2002",64.90,66.60,67.00,64.24,15927300,-5.23
"Oct 15, 2002",68.48,67.75,68.48,66.58,14601400,7.98
"Oct 14, 2002",63.42,61.54,63.80,61.54,7925300,-0.78
"Oct 11, 2002",63.92,62.00,63.92,61.50,17854600,11.01
"Oct 10, 2002",57.58,54.65,58.48,54.01,12672600,4.56
"Oct 09, 2002",55.07,56.05,56.70,54.81,12155400,-3.47
"Oct 08, 2002",57.05,57.78,58.09,54.80,14744500,0.33
"Oct 07, 2002",56.86,56.60,58.50,56.60,9641600,0.46
"Oct 04, 2002",56.60,59.50,59.51,55.77,14552100,-5.67
"Oct 03, 2002",60.00,60.30,61.16,58.95,11001100,0.62
"Oct 02, 2002",59.63,61.18,62.00,58.35,10653300,-2.52
"Oct 01, 2002",61.17,59.20,61.98,59.00,11643800,4.90
"Sep 30, 2002",58.31,59.55,59.89,57.99,13020100,-3.40
"Sep 27, 2002",60.36,61.43,63.49,60.31,8793300,-2.68
"Sep 26, 2002",62.02,64.20,64.88,61.33,12369000,-1.57
"Sep 25, 2002",63.01,61.20,63.77,60.99,13119300,5.46
"Sep 24, 2002",59.75,61.08,63.30,59.55,16710100,-5.71
"Sep 23, 2002",63.37,63.75,63.75,62.37,8377100,-0.86
"Sep 20, 2002",63.92,65.40,65.40,63.90,14195200,-1.36
"Sep 19, 2002",64.80,64.80,66.48,64.65,22034900,-6.83
"Sep 18, 2002",69.55,70.65,70.90,68.86,12726400,-3.07
"Sep 17, 2002",71.75,73.00,73.45,71.35,6195100,-0.79
"Sep 16, 2002",72.32,72.00,72.72,71.23,4595200,-0.25
"Sep 13, 2002",72.50,71.50,72.88,71.31,5949600,0.88
"Sep 12, 2002",71.87,74.05,74.05,71.64,6707600,-3.14
"Sep 11, 2002",74.20,76.40,77.50,74.06,5394400,-1.85
"Sep 10, 2002",75.60,74.60,75.60,73.85,5538400,1.48
"Sep 09, 2002",74.50,72.45,74.98,71.85,5785000,1.78
"Sep 06, 2002",73.20,73.75,73.99,73.07,4586500,1.41
"Sep 05, 2002",72.18,72.74,72.85,71.50,6467700,-2.10
"Sep 04, 2002",73.73,72.35,73.99,71.60,6264600,1.91
"Sep 03, 2002",72.35,74.20,75.00,72.30,6854100,-4.02
"Aug 30, 2002",75.38,75.55,76.35,75.10,5085000,-1.62
"Aug 29, 2002",76.62,75.60,77.35,75.15,5857400,0.74
"Aug 28, 2002",76.06,76.00,77.01,75.67,6590300,-2.44
"Aug 27, 2002",77.96,80.40,80.44,77.30,7087800,-1.84
"Aug 26, 2002",79.42,80.40,80.89,77.80,6997800,-1.22
"Aug 23, 2002",80.40,81.20,81.48,79.35,5909400,-1.94
"Aug 22, 2002",81.99,80.95,82.45,80.20,5447400,1.22
"Aug 21, 2002",81.00,81.90,82.33,79.55,7768600,-0.33
"Aug 20, 2002",81.27,81.56,82.00,80.18,7671000,-1.48
"Aug 19, 2002",82.49,79.35,82.85,79.01,10805000,3.96
"Aug 16, 2002",79.35,76.50,79.98,75.98,11645800,3.73
"Aug 15, 2002",76.50,75.40,76.71,74.60,9269600,2.11
"Aug 14, 2002",74.92,71.95,75.02,71.35,8353000,4.20
"Aug 13, 2002",71.90,71.55,73.80,71.19,7785300,0.18
"Aug 12, 2002",71.77,71.05,72.64,70.61,5263300,-0.08
"Aug 09, 2002",71.83,70.61,74.30,70.40,6940900,0.31
"Aug 08, 2002",71.61,69.20,72.05,68.35,8432500,3.53
"Aug 07, 2002",69.17,69.00,69.90,66.80,8037300,1.87
"Aug 06, 2002",67.90,67.00,69.42,66.61,8370800,2.89
"Aug 05, 2002",65.99,67.94,68.35,65.85,7126900,-2.78
"Aug 02, 2002",67.88,68.21,68.23,67.12,6915000,-0.54
"Aug 01, 2002",68.25,70.40,70.70,67.22,8832100,-3.05
"Jul 31, 2002",70.40,70.75,71.60,69.11,12719100,-1.94
"Jul 30, 2002",71.79,70.50,72.70,70.02,10138700,0.86
"Jul 29, 2002",71.18,70.37,71.40,68.00,11919500,7.20
"Jul 26, 2002",66.40,68.75,69.47,65.76,11576500,-4.25
"Jul 25, 2002",69.35,68.90,70.00,67.30,10989800,-0.27
"Jul 24, 2002",69.54,66.00,70.00,65.70,13808900,3.71
"Jul 23, 2002",67.05,68.25,70.00,66.66,12774500,-2.12
"Jul 22, 2002",68.50,71.25,72.19,68.31,14882500,-4.86
"Jul 19, 2002",72.00,70.96,72.70,70.00,11612900,-0.07
"Jul 18, 2002",72.05,70.50,74.20,70.00,15312300,1.92
"Jul 17, 2002",70.69,71.00,71.60,69.62,11549100,2.43
"Jul 16, 2002",69.01,69.51,71.39,68.48,10486800,-2.80
"Jul 15, 2002",71.00,68.40,71.00,66.60,10420900,2.59
"Jul 12, 2002",69.21,70.00,71.75,68.80,8579800,-0.29
"Jul 11, 2002",69.41,68.00,69.75,67.55,11035400,0.95
"Jul 10, 2002",68.76,70.60,71.25,68.53,10073400,-1.31
"Jul 09, 2002",69.67,71.40,72.25,69.45,11165600,-2.29
"Jul 08, 2002",71.30,73.00,73.48,71.03,9490100,-2.99
"Jul 05, 2002",73.50,72.45,73.90,72.00,5243000,4.24
"Jul 03, 2002",70.51,67.95,70.71,67.87,8469900,2.81
"Jul 02, 2002",68.58,67.85,69.40,67.70,12012900,1.45
"Jul 01, 2002",67.60,72.01,72.41,67.16,12064400,-6.11
"Jun 28, 2002",72.00,71.35,73.62,71.25,12454600,0.14
"Jun 27, 2002",71.90,71.20,72.15,69.10,10610300,2.64
"Jun 26, 2002",70.05,66.10,70.59,66.10,11544200,2.11
"Jun 25, 2002",68.60,70.30,71.45,68.41,8555100,-1.58
"Jun 24, 2002",69.70,67.25,71.49,67.25,14687900,1.38
"Jun 21, 2002",68.75,70.00,70.99,68.19,15544500,-3.95
"Jun 20, 2002",71.58,74.00,74.09,71.43,11116900,-2.41
"Jun 19, 2002",73.35,74.20,75.20,73.25,9455400,-3.41
"Jun 18, 2002",75.94,75.60,76.90,75.47,7242000,-1.56
"Jun 17, 2002",77.14,76.18,77.75,75.16,7775800,1.27
"Jun 14, 2002",76.17,74.20,76.77,73.25,8592000,0.75
"Jun 13, 2002",75.60,75.45,77.40,75.30,8909700,1.27
